	Astrocytes_14	Astrocytes_40	Astrocytes_41	Blood_73	Ependymal_47	Excluded_38	Immune_32	Immune_34	Immune_35	Neurons_25	Neurons_26	Neurons_27	Neurons_63	Oligos_0	Oligos_1	Oligos_14	Vascular_14	Vascular_67	Vascular_69
Spotx467	0.5714285969734192	0.0	0.0	0.0	0.2857142984867096	0.0	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645
Spotx469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
Spotx470	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
Spotx471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx472	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx473	0.0	0.0	0.4000000059604645	0.0	0.0	0.0	0.30000001192092896	0.0	0.0	0.0	0.0	0.0	0.30000001192092896	0.0	0.0	0.0	0.0	0.0	0.0
Spotx474	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
Spotx475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.6666666865348816	0.0
Spotx476	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx477	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
Spotx478	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0
Spotx479	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx480	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579
Spotx481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.4000000059604645
Spotx482	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.8571428656578064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0
Spotx484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0
Spotx485	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.0	0.0	0.0	0.0	0.7777777910232544	0.0	0.1111111119389534	0.0	0.0	0.0	0.0	0.0	0.0
Spotx486	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.0	0.0
Spotx487	0.5	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224
Spotx489	0.0	0.1111111119389534	0.1111111119389534	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.0
Spotx490	0.20000000298023224	0.4000000059604645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.20000000298023224	0.0	0.0
Spotx491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.8571428656578064	0.0	0.0	0.0	0.0
Spotx492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx493	0.375	0.0	0.0	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
Spotx494	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx495	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0
Spotx497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx498	0.0	0.0	0.5555555820465088	0.0	0.0	0.0	0.4444444477558136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.3333333432674408	0.0
Spotx500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.25	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx501	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx502	0.0	0.4000000059604645	0.4000000059604645	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.5714285969734192	0.0	0.0	0.0	0.2857142984867096	0.0	0.0
Spotx505	0.0	0.0	0.4444444477558136	0.4444444477558136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111119389534
Spotx506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.800000011920929	0.0	0.0	0.0
Spotx507	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx508	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888955116272	0.0
Spotx510	0.0	0.125	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
Spotx511	0.0	0.0	0.6666666865348816	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx513	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0
Spotx514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx515	0.0	0.8333333134651184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0	0.0
Spotx516	0.0	0.0	0.0	0.699999988079071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000001192092896	0.0	0.0
Spotx517	0.0	0.0	0.0	0.0	0.5714285969734192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714328289032	0.0	0.0	0.0
Spotx518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0	0.0
Spotx519	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx520	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.625	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx521	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0
Spotx522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142984867096	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.5714285969734192	0.0	0.0	0.0
Spotx523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.1428571492433548	0.4285714328289032	0.0	0.0	0.2857142984867096	0.0	0.0
Spotx525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0
Spotx526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Spotx528	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx529	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
Spotx530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0
Spotx531	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25	0.0	0.0	0.0
Spotx533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666716337204	0.1666666716337204
Spotx534	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0
Spotx536	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222238779068	0.1111111119389534
Spotx537	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx540	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx541	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx542	0.0	0.0	0.2222222238779068	0.0	0.7777777910232544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx543	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.3333333432674408	0.0	0.0
Spotx544	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0
Spotx545	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.20000000298023224	0.0
Spotx546	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0
Spotx547	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.375	0.25	0.0	0.0	0.0
Spotx549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Spotx550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Spotx551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx552	0.3636363744735718	0.1818181872367859	0.0	0.0	0.0	0.0	0.0	0.4545454680919647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx554	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Spotx556	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx557	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0
Spotx558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx559	0.0	0.0	0.0	0.0	0.0	0.4285714328289032	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285969734192	0.0	0.0	0.0	0.0	0.0	0.0
Spotx560	0.6000000238418579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0
Spotx561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Spotx562	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.1666666716337204	0.0
Spotx563	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142984867096	0.4285714328289032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142984867096	0.0	0.0	0.0
Spotx564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Spotx565	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx566	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx568	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0
Spotx570	0.2222222238779068	0.1111111119389534	0.0	0.0	0.0	0.4444444477558136	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222238779068	0.0	0.0	0.0	0.0	0.0	0.0
Spotx571	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0
Spotx572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Spotx573	0.0	0.0	0.0	0.3333333432674408	0.3333333432674408	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Spotx575	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816
Spotx576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.1666666716337204	0.1666666716337204	0.3333333432674408	0.0	0.0	0.0	0.0
Spotx578	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx579	0.0	0.0	0.0	0.0	0.4285714328289032	0.0	0.0	0.4285714328289032	0.0	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0
Spotx580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333134651184	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0
Spotx581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.3333333432674408
Spotx582	0.2222222238779068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.1111111119389534	0.0	0.0	0.0	0.0
Spotx583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.3333333432674408	0.0	0.0	0.0	0.0
Spotx584	0.0	0.0	0.0	0.0	0.0	0.2222222238779068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222238779068	0.5555555820465088	0.0	0.0
Spotx585	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
Spotx586	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.375	0.0
Spotx587	0.0	0.0	0.0	0.125	0.625	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Spotx589	0.0	0.125	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
Spotx591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Spotx592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
Spotx593	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.0	0.4000000059604645	0.0	0.0	0.0	0.0	0.0
Spotx594	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0
Spotx595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Spotx596	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx597	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285969734192	0.0	0.4285714328289032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75	0.0	0.0	0.0
Spotx601	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.0	0.0	0.3333333432674408	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000001192092896	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	0.30000001192092896	0.0	0.0
Spotx603	0.8571428656578064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571492433548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx605	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Spotx606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5
Spotx607	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx608	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0	0.3333333432674408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333432674408	0.0
Spotx609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0
Spotx610	0.0	0.0	0.0	0.0	0.800000011920929	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0
Spotx612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Spotx615	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.0	0.0	0.0	0.1666666716337204	0.0	0.0	0.0
Spotx616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Spotx617	0.0	0.0	0.7142857313156128	0.0	0.0	0.0	0.0	0.2857142984867096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx618	0.0	0.0	0.7777777910232544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222238779068	0.0	0.0	0.0
Spotx619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.125	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
Spotx620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Spotx621	0.1428571492433548	0.0	0.0	0.0	0.5714285969734192	0.0	0.0	0.0	0.0	0.2857142984867096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spotx622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
Spotx623	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
